review_id,review,rating,date,bank,sentiment_label,sentiment_score,identified_theme,is_high_risk,review_word_count,is_short_review,detected_language,translated_review
1299,"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05,Dashen Bank,NEGATIVE,0.0131116509437561,Feature Request / General,0,15,False,en,"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia"""
1300,👍,5,2025-11-05,Dashen Bank,NEGATIVE,0.3029435276985168,Feature Request / General,0,1,True,en,👍
1301,i am using,5,2025-11-05,Dashen Bank,POSITIVE,0.9937612414360046,Feature Request / General,0,3,True,en,i am using
1302,It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05,Dashen Bank,POSITIVE,0.9998525381088256,Feature Request / General,0,23,False,en,It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.
1303,wonderful app,5,2025-11-05,Dashen Bank,POSITIVE,0.9998787641525269,Feature Request / General,0,2,True,en,wonderful app
1304,"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-05,Dashen Bank,POSITIVE,0.9031400084495544,Feature Request / General,0,39,False,en,"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it"
1305,go ahead,5,2025-11-05,Dashen Bank,POSITIVE,0.999769389629364,Feature Request / General,0,2,True,en,go ahead
1306,its supper,5,2025-11-04,Dashen Bank,POSITIVE,0.9683654308319092,Feature Request / General,0,2,True,en,its supper
1307,Good,5,2025-11-04,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,Good
1308,it's so boring,1,2025-11-04,Dashen Bank,NEGATIVE,0.0002060532569885,Feature Request / General,0,3,True,en,it's so boring
1309,Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04,Dashen Bank,POSITIVE,0.9986799359321594,Feature Request / General,0,24,False,en,Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen
1310,"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04,Dashen Bank,POSITIVE,0.9997314810752868,Feature Request / General,0,25,False,en,"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app"
1311,it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04,Dashen Bank,NEGATIVE,0.0005110502243041,Feature Request / General,0,35,False,en,it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.
1312,Amazing,5,2025-11-03,Dashen Bank,POSITIVE,0.999875545501709,Feature Request / General,0,1,True,en,Amazing
1313,wow dashen bank,5,2025-11-03,Dashen Bank,POSITIVE,0.9995077848434448,Feature Request / General,0,3,True,en,wow dashen bank
1314,ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02,Dashen Bank,NEUTRAL,0.0,Transaction Performance,0,11,False,am,"There are a lot of things left. When I enter the app, it is very slow. In short, it is slow"
1315,"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01,Dashen Bank,NEGATIVE,0.0002736449241638,Transaction Performance,0,32,False,en,"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon."
1316,it's too slow,1,2025-11-01,Dashen Bank,NEGATIVE,0.000212013721466,Transaction Performance,1,3,True,en,it's too slow
1317,"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01,Dashen Bank,NEGATIVE,0.0008876919746398,Feature Request / General,0,48,False,en,"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs"
1318,"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-11-01,Dashen Bank,NEGATIVE,0.0005937814712524,Account Access,1,85,False,en,"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank"
1319,Nice app,5,2025-11-01,Dashen Bank,POSITIVE,0.9998061060905457,Feature Request / General,0,2,True,en,Nice app
1320,app is too slow not opening fast,1,2025-10-31,Dashen Bank,NEGATIVE,0.0005713105201721,Transaction Performance,1,7,False,en,app is too slow not opening fast
1321,good,5,2025-10-30,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1322,"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,2025-10-30,Dashen Bank,NEGATIVE,0.0107885599136352,Feature Request / General,0,33,False,en,"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks."
1323,very nise good,5,2025-10-30,Dashen Bank,POSITIVE,0.999859094619751,Feature Request / General,0,3,True,en,very nise good
1324,very interesting,5,2025-10-30,Dashen Bank,POSITIVE,0.999863862991333,Feature Request / General,0,2,True,en,very interesting
1325,what your emplyees tell as about the app when they came to our store and what actually the app is different,1,2025-10-30,Dashen Bank,POSITIVE,0.9886024594306946,Feature Request / General,0,21,False,en,what your emplyees tell as about the app when they came to our store and what actually the app is different
1326,Excellent promotion,5,2025-10-30,Dashen Bank,POSITIVE,0.9998637437820436,Feature Request / General,0,2,True,en,Excellent promotion
1327,viry good,5,2025-10-29,Dashen Bank,POSITIVE,0.9997873902320862,Feature Request / General,0,2,True,en,viry good
1328,"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,2025-10-29,Dashen Bank,POSITIVE,0.9995148181915284,UI & Design,0,23,False,en,"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place."
1329,it is the worst app ever istg 🤮🤮🤮,1,2025-10-29,Dashen Bank,NEGATIVE,0.000203788280487,Feature Request / General,0,8,False,en,it is the worst app ever istg 🤮🤮🤮
1330,"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",5,2025-10-28,Dashen Bank,POSITIVE,0.9998281002044678,UI & Design,0,38,False,en,"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!"
1331,"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,2025-10-28,Dashen Bank,POSITIVE,0.9996851682662964,UI & Design,0,24,False,en,"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient."
1332,"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2025-10-28,Dashen Bank,POSITIVE,0.9998050332069396,UI & Design,0,30,False,en,"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience."
1333,"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28,Dashen Bank,POSITIVE,0.9994890689849854,Account Access,0,19,False,en,"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!"
1334,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28,Dashen Bank,POSITIVE,0.9997445940971376,Transaction Performance,0,19,False,en,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time."
1335,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,Dashen Bank,POSITIVE,0.9998210072517396,Feature Request / General,0,30,False,en,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.
1336,This app has replaced several others for me. It has everything I need in one place.,5,2025-10-28,Dashen Bank,POSITIVE,0.8051272630691528,Feature Request / General,0,16,False,en,This app has replaced several others for me. It has everything I need in one place.
1337,"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28,Dashen Bank,POSITIVE,0.9997574687004088,UI & Design,0,39,False,en,"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking."
1338,"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28,Dashen Bank,POSITIVE,0.9997761845588684,UI & Design,0,21,False,en,"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever"
1339,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,2025-10-28,Dashen Bank,POSITIVE,0.9983078241348268,UI & Design,0,20,False,en,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.
1340,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,2025-10-28,Dashen Bank,POSITIVE,0.998018741607666,Feature Request / General,0,23,False,en,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go."
1341,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",5,2025-10-28,Dashen Bank,POSITIVE,0.9996919631958008,Transaction Performance,0,19,False,en,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌"
1342,"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",5,2025-10-28,Dashen Bank,POSITIVE,0.9954239726066588,Transaction Performance,0,18,False,en,"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately."
1343,I love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28,Dashen Bank,POSITIVE,0.9994518160820008,Feature Request / General,0,19,False,en,I love the new dark theme it gives the app modern feel n make it more comfortable to use
1344,"This is amazing app, as it name ,truly supper.",5,2025-10-28,Dashen Bank,POSITIVE,0.9998388290405272,Feature Request / General,0,9,False,en,"This is amazing app, as it name ,truly supper."
1345,This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28,Dashen Bank,POSITIVE,0.9997900128364564,Feature Request / General,0,18,False,en,This is one of the most user friendly and impressive apps I have encountered in the banking sector
1346,"Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28,Dashen Bank,POSITIVE,0.9998499155044556,UI & Design,0,10,False,en,"Amazing UI and UX, the dark mode looks absolutely awesome!"
1347,The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,5,2025-10-28,Dashen Bank,POSITIVE,0.9998763799667358,UI & Design,0,26,False,en,The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!
1348,Astonishing interface with ease of access and complete performance,5,2025-10-28,Dashen Bank,POSITIVE,0.9997556805610656,Account Access,0,9,False,en,Astonishing interface with ease of access and complete performance
1349,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28,Dashen Bank,POSITIVE,0.9997450709342957,Feature Request / General,0,22,False,en,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience"
1350,stunning UI with reliable service!,5,2025-10-28,Dashen Bank,POSITIVE,0.9997430443763732,UI & Design,0,5,False,en,stunning UI with reliable service!
1351,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27,Dashen Bank,POSITIVE,0.9995073080062866,Transaction Performance,0,45,False,en,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!"
1352,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",4,2025-10-22,Dashen Bank,POSITIVE,0.8331385254859924,Account Access,0,32,False,en,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team."
1353,convinent,5,2025-10-22,Dashen Bank,NEGATIVE,0.0201146006584167,Feature Request / General,0,1,True,en,convinent
1354,Good,4,2025-10-21,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,Good
1355,it is Excellent April jest continue more abeaten.....,4,2025-10-19,Dashen Bank,POSITIVE,0.9983513355255128,Feature Request / General,0,8,False,en,it is Excellent April jest continue more abeaten.....
1356,I like it,5,2025-10-18,Dashen Bank,POSITIVE,0.99985933303833,Feature Request / General,0,3,True,en,I like it
1357,abdrug bentahuuuu,3,2025-10-17,Dashen Bank,NEGATIVE,0.2430294752120971,Feature Request / General,0,2,True,en,abdrug bentahuuuu
1358,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",1,2025-10-14,Dashen Bank,NEGATIVE,0.0001940131187438,Account Access,1,79,False,en,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably."
1359,Best application,5,2025-10-14,Dashen Bank,POSITIVE,0.9998098015785216,Feature Request / General,0,2,True,en,Best application
1360,easy,5,2025-10-14,Dashen Bank,POSITIVE,0.9972309470176696,UI & Design,0,1,True,en,easy
1361,lmo,5,2025-10-13,Dashen Bank,POSITIVE,0.9923747181892396,Feature Request / General,0,1,True,en,lmo
1362,meseret birara,5,2025-10-12,Dashen Bank,NEGATIVE,0.2761033177375793,Feature Request / General,0,2,True,en,meseret birara
1363,it doesn't let me open my account,1,2025-10-12,Dashen Bank,NEGATIVE,0.0356913208961486,Account Access,1,7,False,en,it doesn't let me open my account
1364,very good,1,2025-10-11,Dashen Bank,POSITIVE,0.9998520612716676,Feature Request / General,0,2,True,en,very good
1365,it is the best,5,2025-10-11,Dashen Bank,POSITIVE,0.9998602867126464,Feature Request / General,0,4,False,en,it is the best
1366,nice and best,5,2025-10-10,Dashen Bank,POSITIVE,0.9998648166656494,Feature Request / General,0,3,True,en,nice and best
1367,good,5,2025-10-10,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1368,Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.,1,2025-10-08,Dashen Bank,NEGATIVE,0.0001903176307678,Feature Request / General,0,22,False,en,Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.
1369,hayelu Beranu Bashre,5,2025-10-07,Dashen Bank,POSITIVE,0.9403011202812196,Feature Request / General,0,3,True,en,hayelu Beranu Bashre
1370,👎👎👎👎👎👎👎👎 connection not fast,5,2025-10-07,Dashen Bank,NEGATIVE,0.0114967226982116,Feature Request / General,0,4,False,en,👎👎👎👎👎👎👎👎 connection not fast
1371,good,5,2025-10-06,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1372,"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot.",4,2025-10-06,Dashen Bank,NEGATIVE,0.0026372075080871,Account Access,0,78,False,en,"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot."
1373,perfect,5,2025-10-06,Dashen Bank,POSITIVE,0.9998517036437988,Feature Request / General,0,1,True,en,perfect
1374,for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,5,2025-10-05,Dashen Bank,NEGATIVE,0.2718107104301452,Feature Request / General,0,22,False,en,for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app
1375,wow,5,2025-10-04,Dashen Bank,POSITIVE,0.999592125415802,Feature Request / General,0,1,True,en,wow
1376,tadesa melka tulluu,1,2025-10-04,Dashen Bank,NEUTRAL,0.0,Feature Request / General,0,3,True,om,tadesa melka hill
1377,I can't open virtual account.I have been trying it for about 3 days still no resolve.,2,2025-10-04,Dashen Bank,NEGATIVE,0.0008905529975891,Account Access,1,16,False,en,I can't open virtual account.I have been trying it for about 3 days still no resolve.
1378,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,Dashen Bank,NEGATIVE,0.0012022256851196,Transaction Performance,1,21,False,en,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.
1379,withdraw,1,2025-10-02,Dashen Bank,NEGATIVE,0.0010522007942199,Feature Request / General,0,1,True,en,withdraw
1380,It takes gazillion years to open 😶,3,2025-10-02,Dashen Bank,NEGATIVE,0.0090046525001525,Feature Request / General,0,7,False,en,It takes gazillion years to open 😶
1381,this app is outstanding,5,2025-10-01,Dashen Bank,POSITIVE,0.9998713731765748,Feature Request / General,0,4,False,en,this app is outstanding
1382,totally bad,1,2025-10-01,Dashen Bank,NEGATIVE,0.0002252459526062,Feature Request / General,0,2,True,en,totally bad
1383,I really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,Dashen Bank,NEGATIVE,0.0113964080810546,Account Access,1,15,False,en,I really appreciate but we can't use it if don't have balance or data access
1384,nice app,5,2025-09-30,Dashen Bank,POSITIVE,0.9998061060905457,Feature Request / General,0,2,True,en,nice app
1385,ሙነጃት አብድላ ሸረፍ,2,2025-09-30,Dashen Bank,NEUTRAL,0.0,Feature Request / General,0,3,True,am,Munejat Abdullah Sheraf
1386,it fast service,5,2025-09-29,Dashen Bank,POSITIVE,0.999433696269989,Customer Support,0,3,True,en,it fast service
1387,"Good improvements after the Sep 25, 2025 update.",4,2025-09-29,Dashen Bank,POSITIVE,0.9994186162948608,Feature Request / General,0,8,False,en,"Good improvements after the Sep 25, 2025 update."
1388,I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,1,2025-09-28,Dashen Bank,NEGATIVE,0.0015646815299987,Feature Request / General,0,58,False,en,I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.
1389,I love it 👍,5,2025-09-28,Dashen Bank,POSITIVE,0.9998791217803956,Feature Request / General,0,4,False,en,I love it 👍
1390,Best,5,2025-09-28,Dashen Bank,POSITIVE,0.9997941851615906,Feature Request / General,0,1,True,en,Best
1391,nice,5,2025-09-28,Dashen Bank,POSITIVE,0.9998552799224854,Feature Request / General,0,1,True,en,nice
1392,gooe,5,2025-09-28,Dashen Bank,NEGATIVE,0.0007013082504272,Feature Request / General,0,1,True,en,gooe
1393,nice app,5,2025-09-27,Dashen Bank,POSITIVE,0.9998061060905457,Feature Request / General,0,2,True,en,nice app
1394,Dashen super app is the best all ethiopian banks keep it,5,2025-09-27,Dashen Bank,POSITIVE,0.9997637867927552,Feature Request / General,0,11,False,en,Dashen super app is the best all ethiopian banks keep it
1395,cool app,5,2025-09-27,Dashen Bank,POSITIVE,0.999824583530426,Feature Request / General,0,2,True,en,cool app
1396,nice,5,2025-09-27,Dashen Bank,POSITIVE,0.9998552799224854,Feature Request / General,0,1,True,en,nice
1397,App That makes cashless society in our century and Easy to use.,5,2025-09-27,Dashen Bank,POSITIVE,0.99612158536911,UI & Design,0,12,False,en,App That makes cashless society in our century and Easy to use.
1398,tadass,1,2025-09-27,Dashen Bank,NEGATIVE,0.0030952095985412,Feature Request / General,0,1,True,en,tadass
1399,ሙሃጂራ,1,2025-09-27,Dashen Bank,NEUTRAL,0.0,Feature Request / General,0,1,True,am,Muhajira
1400,It is an amazing app and all in one,5,2025-09-27,Dashen Bank,POSITIVE,0.9998719692230223,Feature Request / General,0,9,False,en,It is an amazing app and all in one
1401,i dont like it,1,2025-09-27,Dashen Bank,NEGATIVE,0.0090343952178955,Feature Request / General,0,4,False,en,i dont like it
1402,Dashen is the Future,5,2025-09-27,Dashen Bank,POSITIVE,0.9976993203163148,Feature Request / General,0,4,False,en,Dashen is the Future
1403,the best version in 🇪🇹,5,2025-09-27,Dashen Bank,POSITIVE,0.999782145023346,Feature Request / General,0,5,False,en,the best version in 🇪🇹
1404,excellent,5,2025-09-26,Dashen Bank,POSITIVE,0.9998434782028198,Feature Request / General,0,1,True,en,excellent
1405,"its amazing app, visually stunning",5,2025-09-26,Dashen Bank,POSITIVE,0.9998769760131836,Feature Request / General,0,5,False,en,"its amazing app, visually stunning"
1406,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",1,2025-09-26,Dashen Bank,NEGATIVE,0.0004237294197082,Feature Request / General,0,13,False,en,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭"
1407,the best app from other dashen is unique its fast app ever i had in my life,5,2025-09-26,Dashen Bank,POSITIVE,0.9998315572738647,Feature Request / General,0,17,False,en,the best app from other dashen is unique its fast app ever i had in my life
1408,I love the new user interface,5,2025-09-26,Dashen Bank,POSITIVE,0.9998557567596436,UI & Design,0,6,False,en,I love the new user interface
1409,ok,5,2025-09-26,Dashen Bank,POSITIVE,0.9997851252555848,Feature Request / General,0,1,True,en,ok
1410,"Appreciated, Always one step ahead!",5,2025-09-26,Dashen Bank,POSITIVE,0.9998669624328612,Feature Request / General,0,5,False,en,"Appreciated, Always one step ahead!"
1411,👌👌,5,2025-09-26,Dashen Bank,NEGATIVE,0.3029435276985168,Feature Request / General,0,1,True,en,👌👌
1412,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,3,2025-09-26,Dashen Bank,NEGATIVE,0.0009150505065917,Feature Request / General,0,28,False,en,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.
1413,"This is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",5,2025-09-26,Dashen Bank,POSITIVE,0.9997037053108216,UI & Design,0,31,False,en,"This is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx"
1414,it can't do without data or wifi,1,2025-09-26,Dashen Bank,NEGATIVE,0.1453233361244201,Feature Request / General,0,7,False,en,it can't do without data or wifi
1415,"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",5,2025-09-26,Dashen Bank,POSITIVE,0.9996398687362672,UI & Design,0,31,False,en,"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable."
1416,So nice !,5,2025-09-26,Dashen Bank,POSITIVE,0.9998644590377808,Feature Request / General,0,3,True,en,So nice !
1417,What's the problem with this app's that asking for updates on a daily basis?,1,2025-09-25,Dashen Bank,NEGATIVE,0.0003377199172973,Feature Request / General,0,14,False,en,What's the problem with this app's that asking for updates on a daily basis?
1418,good,3,2025-09-25,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1419,"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",5,2025-09-25,Dashen Bank,POSITIVE,0.9998483657836914,UI & Design,0,20,False,en,"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia."
1420,excellent UI improvement 💯💯,5,2025-09-24,Dashen Bank,POSITIVE,0.9994623064994812,UI & Design,0,4,False,en,excellent UI improvement 💯💯
1421,one of the best app in Ethiopia .,5,2025-09-24,Dashen Bank,POSITIVE,0.999811589717865,Feature Request / General,0,8,False,en,one of the best app in Ethiopia .
1422,great app,5,2025-09-23,Dashen Bank,POSITIVE,0.999821126461029,Feature Request / General,0,2,True,en,great app
1423,good,5,2025-09-22,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1424,Good,4,2025-09-19,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,Good
1425,The worst app. It needs updating everyday. Ouch 🤕,1,2025-09-19,Dashen Bank,NEGATIVE,0.0001785159111022,Feature Request / General,0,9,False,en,The worst app. It needs updating everyday. Ouch 🤕
1426,safe and secure,3,2025-09-18,Dashen Bank,POSITIVE,0.9998433589935304,Feature Request / General,0,3,True,en,safe and secure
1427,በጣም ምቹ ነው,4,2025-09-15,Dashen Bank,POSITIVE,0.5563,Feature Request / General,0,3,True,am,It is very comfortable
1428,"is not working right now with snmsung galaxy f15, please help me",1,2025-09-14,Dashen Bank,NEGATIVE,0.0006492733955383,Customer Support,0,12,False,en,"is not working right now with snmsung galaxy f15, please help me"
1429,good,5,2025-09-13,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1430,Your staffs are really hardworking but the app is not like your employees,3,2025-09-12,Dashen Bank,NEGATIVE,0.0054548978805541,Feature Request / General,0,13,False,en,Your staffs are really hardworking but the app is not like your employees
1431,ዳሺባክ,5,2025-09-11,Dashen Bank,NEUTRAL,0.0,Feature Request / General,0,1,True,am,Dashibak
1432,total,5,2025-09-11,Dashen Bank,POSITIVE,0.9983637928962708,Feature Request / General,0,1,True,en,total
1433,good,5,2025-09-10,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1434,zero sezzs55sየየወደሠራዊቱ ደየእያቻቻሉ ሐየየመንደ ደም የሰው የየመን የሰው ።ደም ሐማሚጀየየ,5,2025-09-09,Dashen Bank,NEUTRAL,0.0,Feature Request / General,0,10,False,am,zero sezzs55s The blood of the people of Yemen.
1435,not werke,2,2025-09-08,Dashen Bank,NEUTRAL,0.0,Feature Request / General,0,2,True,om,not working
1436,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,1,2025-09-08,Dashen Bank,NEGATIVE,0.0001913905143737,Transaction Performance,1,26,False,en,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time
1437,simple and easy to use,5,2025-09-08,Dashen Bank,POSITIVE,0.9997318387031556,UI & Design,0,5,False,en,simple and easy to use
1438,meke,4,2025-09-07,Dashen Bank,NEUTRAL,0.0,Feature Request / General,0,1,True,om,soft
1439,"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",1,2025-09-07,Dashen Bank,NEGATIVE,0.0002687573432922,Transaction Performance,1,28,False,en,"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it"
